event_id,timestamp,user_id,instrument,direction,lot_size,trade_volume_usd,margin_used_pct,pnl,trade_duration_sec,ip_address,is_anomaly,anomaly_type
TE_012580,2025-01-16 10:34:13,user_0203,USD/CAD,buy,0.09,9000.0,52.0,-1.46,12.5,85.214.12.224,0,
TE_014084,2025-01-16 10:34:27,user_0111,GBP/USD,buy,0.72,72000.0,43.0,-19.94,8.0,103.4.34.125,0,
TE_010137,2025-01-16 10:36:44,user_0420,USD/CAD,buy,0.69,69000.0,61.4,27.11,4439.0,64.18.235.131,0,
TE_011117,2025-01-16 10:37:38,user_0051,USD/CAD,sell,0.5,50000.0,65.0,12.43,11.7,81.2.126.178,0,
TE_003790,2025-01-16 10:39:07,user_0471,NZD/USD,sell,0.08,8000.0,52.1,1.78,684.1,210.171.103.228,1,single_instrument|volume_spike
TE_024874,2025-01-16 10:49:16,user_0470,GBP/USD,buy,0.14,14000.0,38.8,40.34,4.3,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_013985,2025-01-16 10:51:10,user_0444,GBP/USD,buy,0.03,3000.0,57.2,0.1,47.8,72.34.116.41,1,large_withdrawal_dormant|single_instrument
TE_021781,2025-01-16 10:54:35,user_0205,USD/CAD,buy,0.31,31000.0,19.8,14.03,517.7,72.34.170.254,0,
TE_017734,2025-01-16 10:58:57,user_0431,EUR/GBP,sell,0.07,7000.0,14.1,57.21,3.2,103.4.96.205,1,latency_arbitrage|single_instrument
TE_017729,2025-01-16 11:01:45,user_0431,EUR/GBP,sell,0.06,6000.0,36.3,49.7,2.5,103.4.96.205,1,latency_arbitrage|single_instrument
TE_006085,2025-01-16 11:03:22,user_0142,EUR/GBP,sell,0.31,31000.0,57.5,31.2,174.3,103.4.58.64,0,
TE_001483,2025-01-16 11:03:34,user_0166,USD/JPY,buy,0.51,51000.0,9.4,-21.54,5.6,64.18.9.52,0,
TE_000861,2025-01-16 11:06:20,user_0131,AUD/USD,sell,0.6,60000.0,44.6,-24.28,86.3,81.2.49.210,0,
TE_014393,2025-01-16 11:06:58,user_0254,GBP/USD,buy,0.57,57000.0,5.0,-11.51,98.8,64.18.132.213,0,
TE_012047,2025-01-16 11:10:00,user_0055,USD/CHF,buy,0.34,34000.0,31.3,16.45,861.6,72.34.72.141,0,
TE_007189,2025-01-16 11:11:24,user_0258,EUR/USD,buy,0.04,4000.0,58.4,-1.05,26.2,103.21.124.44,0,
TE_005463,2025-01-16 11:12:01,user_0475,USD/CAD,sell,0.61,61000.0,63.1,79.21,27.3,81.2.51.42,1,consistent_profit|rapid_kyc_withdrawal
TE_026061,2025-01-16 11:14:10,user_0168,USD/CHF,sell,0.61,61000.0,23.7,26.29,56.2,103.4.242.157,0,
TE_002354,2025-01-16 11:15:40,user_0446,USD/JPY,buy,0.21,21000.0,26.4,22.92,70.2,72.34.8.197,1,single_instrument
TE_017745,2025-01-16 11:17:23,user_0431,EUR/GBP,buy,0.07,7000.0,24.5,44.42,1.7,103.4.41.36,1,latency_arbitrage|single_instrument
TE_018129,2025-01-16 11:19:43,user_0088,USD/JPY,sell,0.48,48000.0,28.4,-66.64,200.2,64.18.136.12,0,
TE_013986,2025-01-16 11:23:19,user_0444,GBP/USD,buy,0.02,2000.0,29.5,-0.68,163.6,72.34.116.41,1,large_withdrawal_dormant|single_instrument
TE_017999,2025-01-16 11:25:08,user_0449,USD/JPY,sell,0.5,50000.0,28.0,-16.04,1064.2,85.214.115.48,1,brute_force_login|unusual_time_login
TE_021864,2025-01-16 11:28:25,user_0362,USD/CHF,sell,0.14,14000.0,22.1,4.72,110.6,64.18.239.244,0,
TE_006086,2025-01-16 11:28:35,user_0142,NZD/USD,buy,0.29,29000.0,33.7,0.16,98.8,103.4.58.64,0,
TE_007720,2025-01-16 11:31:34,user_0202,USD/JPY,sell,0.03,3000.0,64.2,0.35,60.9,210.171.139.29,0,
TE_009273,2025-01-16 11:36:13,user_0472,NZD/USD,sell,0.44,44000.0,42.9,-5.41,378.7,210.171.84.107,1,deposit_withdraw_abuse|large_withdrawal_dormant
TE_010890,2025-01-16 11:38:31,user_0023,AUD/USD,sell,0.23,23000.0,63.9,3.22,414.2,94.56.111.205,0,
TE_024886,2025-01-16 11:42:39,user_0470,EUR/GBP,buy,0.19,19000.0,33.4,34.87,1.8,94.56.82.175,1,deposit_withdraw_abuse|latency_arbitrage
TE_007032,2025-01-16 11:49:39,user_0458,AUD/USD,sell,0.06,6000.0,33.7,-2.26,9.0,103.4.135.136,1,bot_behavior
TE_021779,2025-01-16 11:52:02,user_0205,USD/CAD,buy,0.28,28000.0,21.6,-14.48,48.7,72.34.170.254,0,
TE_021778,2025-01-16 11:54:14,user_0205,AUD/USD,sell,0.32,32000.0,36.9,24.03,74.1,72.34.170.254,0,
TE_005696,2025-01-16 11:54:33,user_0396,EUR/USD,buy,0.07,7000.0,14.3,-10.45,45.6,81.2.36.125,0,
TE_017732,2025-01-16 11:58:41,user_0431,EUR/GBP,sell,0.05,5000.0,64.1,52.48,2.6,103.4.237.185,1,latency_arbitrage|single_instrument
TE_012341,2025-01-16 12:00:10,user_0373,AUD/USD,buy,0.41,41000.0,48.2,-25.4,414.7,72.34.70.125,0,
TE_024451,2025-01-16 12:01:18,user_0189,USD/CHF,buy,0.25,25000.0,8.9,2.79,226.2,72.34.141.112,0,
TE_024167,2025-01-16 12:01:26,user_0387,NZD/USD,buy,0.08,8000.0,43.9,10.09,221.1,64.18.175.216,0,
TE_024880,2025-01-16 12:03:42,user_0470,GBP/USD,buy,0.13,13000.0,18.0,42.18,1.5,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_024883,2025-01-16 12:04:11,user_0470,USD/JPY,sell,0.16,16000.0,18.9,11.81,3.6,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_018754,2025-01-16 12:07:59,user_0279,USD/JPY,buy,0.06,6000.0,8.2,3.86,181.2,64.18.50.125,0,
TE_021863,2025-01-16 12:10:51,user_0362,GBP/USD,sell,0.13,13000.0,33.7,4.73,2539.6,64.18.239.244,0,
TE_012833,2025-01-16 12:11:07,user_0178,USD/JPY,buy,0.21,21000.0,38.4,-11.81,409.3,85.214.173.133,0,
TE_005464,2025-01-16 12:11:40,user_0475,NZD/USD,buy,0.59,59000.0,43.4,-29.32,281.7,81.2.51.42,1,consistent_profit|rapid_kyc_withdrawal
TE_026461,2025-01-16 12:20:08,user_0247,USD/CAD,buy,0.43,43000.0,24.1,9.91,47.5,103.21.18.53,0,
TE_012582,2025-01-16 12:23:47,user_0203,USD/JPY,buy,0.1,10000.0,16.7,1.86,2960.6,85.214.12.224,0,
TE_001481,2025-01-16 12:24:11,user_0166,USD/CAD,buy,0.43,43000.0,57.6,-26.51,64.4,64.18.9.52,0,
TE_010889,2025-01-16 12:26:07,user_0023,USD/JPY,sell,0.22,22000.0,29.0,5.46,24.9,94.56.111.205,0,
TE_024881,2025-01-16 12:27:49,user_0470,USD/CHF,buy,0.22,22000.0,50.9,12.98,1.0,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_024872,2025-01-16 12:28:36,user_0470,GBP/USD,buy,0.15,15000.0,24.1,13.79,3.7,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_007787,2025-01-16 12:29:53,user_0295,EUR/GBP,buy,0.36,36000.0,19.7,20.4,11.7,81.2.66.7,0,
TE_016333,2025-01-16 12:30:45,user_0151,USD/JPY,buy,0.43,43000.0,49.0,-28.41,1295.6,103.21.188.35,0,
TE_007359,2025-01-16 12:32:08,user_0222,USD/JPY,sell,0.41,41000.0,56.0,-33.06,93.4,94.56.14.50,0,
TE_014082,2025-01-16 12:41:05,user_0111,USD/JPY,buy,0.28,28000.0,30.1,-12.13,69.4,103.4.173.117,0,
TE_012528,2025-01-16 12:41:14,user_0006,GBP/USD,buy,0.3,30000.0,19.6,-11.08,37.6,103.21.47.236,0,
TE_003379,2025-01-16 12:45:50,user_0334,EUR/GBP,sell,0.13,13000.0,18.9,-0.52,2135.4,85.214.136.254,0,
TE_003921,2025-01-16 12:50:12,user_0395,EUR/USD,sell,0.23,23000.0,38.0,-1.11,196.0,103.21.29.153,0,
TE_017731,2025-01-16 12:50:15,user_0431,EUR/GBP,buy,0.03,3000.0,39.3,7.83,3.2,103.4.96.205,1,latency_arbitrage|single_instrument
TE_019204,2025-01-16 12:50:48,user_0498,EUR/GBP,buy,0.65,65000.0,64.3,20.58,516.3,81.2.174.212,1,deposit_withdraw_abuse|device_switching
TE_023577,2025-01-16 12:56:53,user_0433,AUD/USD,sell,0.06,6000.0,38.5,3.39,33.2,103.21.238.129,1,structuring
TE_017730,2025-01-16 13:05:14,user_0431,EUR/GBP,sell,0.05,5000.0,12.1,37.33,2.2,103.4.96.205,1,latency_arbitrage|single_instrument
TE_002353,2025-01-16 13:06:40,user_0446,USD/JPY,sell,0.12,12000.0,44.2,-1.94,4669.3,72.34.8.197,1,single_instrument
TE_005095,2025-01-16 13:08:10,user_0478,AUD/USD,sell,0.11,11000.0,33.5,2.13,267.9,103.4.139.179,1,single_instrument|volume_spike
TE_012998,2025-01-16 13:08:43,user_0382,EUR/GBP,sell,0.33,33000.0,59.4,-14.72,83.6,103.21.82.36,0,
TE_024521,2025-01-16 13:09:34,user_0287,USD/CAD,buy,0.09,9000.0,61.3,-1.02,151.5,81.2.135.196,0,
TE_007786,2025-01-16 13:10:27,user_0295,NZD/USD,sell,0.34,34000.0,15.5,8.58,542.9,81.2.66.7,0,
TE_016335,2025-01-16 13:11:01,user_0151,USD/CAD,buy,0.28,28000.0,38.1,-2.03,107.3,103.21.245.98,0,
TE_012487,2025-01-16 13:12:10,user_0348,USD/CHF,sell,0.59,59000.0,39.6,2.9,64.1,103.4.78.135,0,
TE_015662,2025-01-16 13:12:17,user_0104,USD/CAD,sell,0.07,7000.0,60.3,-0.03,7.6,81.2.5.173,0,
TE_000858,2025-01-16 13:14:21,user_0131,USD/JPY,sell,0.7,70000.0,8.0,62.44,75.2,81.2.49.210,0,
TE_021862,2025-01-16 13:22:31,user_0362,USD/CHF,buy,0.27,27000.0,43.4,-19.31,56.5,64.18.239.244,0,
TE_002555,2025-01-16 13:24:55,user_0093,AUD/USD,sell,0.32,32000.0,35.4,-10.49,187.0,72.34.86.169,0,
TE_005364,2025-01-16 13:27:03,user_0343,USD/JPY,buy,0.97,97000.0,34.2,81.27,583.8,103.4.224.88,0,
TE_018465,2025-01-16 13:29:41,user_0084,EUR/GBP,sell,0.29,29000.0,52.2,-4.4,72.0,81.2.117.206,0,
TE_002355,2025-01-16 13:33:50,user_0446,USD/JPY,sell,0.16,16000.0,27.5,1.69,183.0,72.34.8.197,1,single_instrument
TE_004465,2025-01-16 13:35:28,user_0268,GBP/USD,sell,0.15,15000.0,6.5,-12.03,1084.1,81.2.172.54,0,
TE_005423,2025-01-16 13:38:49,user_0130,AUD/USD,buy,0.18,18000.0,24.2,-10.43,3212.2,103.4.121.151,0,
TE_024518,2025-01-16 13:41:39,user_0287,EUR/GBP,sell,0.2,20000.0,39.4,-7.46,58.5,81.2.135.196,0,
TE_017728,2025-01-16 13:41:42,user_0431,EUR/GBP,buy,0.09,9000.0,53.6,5.07,4.4,103.4.96.205,1,latency_arbitrage|single_instrument
TE_021641,2025-01-16 13:43:02,user_0201,USD/CAD,buy,0.25,25000.0,20.1,-5.9,179.4,72.34.131.234,0,
TE_000741,2025-01-16 13:50:11,user_0016,USD/CAD,sell,0.07,7000.0,51.1,-1.01,226.9,103.4.94.246,0,
TE_006909,2025-01-16 13:50:29,user_0007,EUR/GBP,buy,0.06,6000.0,31.8,0.24,2761.3,94.56.103.209,0,
TE_012342,2025-01-16 13:55:20,user_0373,USD/CHF,sell,0.33,33000.0,29.9,-18.79,196.8,72.34.70.125,0,
TE_006908,2025-01-16 13:56:13,user_0007,AUD/USD,sell,0.06,6000.0,63.3,4.22,3817.6,94.56.103.209,0,
TE_008897,2025-01-16 14:00:28,user_0115,GBP/USD,buy,0.32,32000.0,51.2,19.17,5.8,64.18.214.27,0,
TE_002847,2025-01-16 14:03:02,user_0234,GBP/USD,sell,0.65,65000.0,23.3,21.2,232.9,81.2.113.239,0,
TE_025905,2025-01-16 14:03:39,user_0288,USD/JPY,sell,0.06,6000.0,52.1,-1.12,4228.8,210.171.94.129,0,
TE_001360,2025-01-16 14:04:38,user_0124,USD/JPY,buy,0.26,26000.0,36.3,-0.98,39.5,94.56.74.105,0,
TE_002593,2025-01-16 14:15:45,user_0182,EUR/GBP,buy,0.07,7000.0,23.9,-1.68,110.7,94.56.184.23,0,
TE_005699,2025-01-16 14:16:33,user_0396,NZD/USD,buy,0.03,3000.0,27.3,2.12,331.9,81.2.131.106,0,
TE_016332,2025-01-16 14:18:28,user_0151,USD/JPY,sell,0.54,54000.0,54.4,-67.66,5.9,103.21.188.35,0,
TE_008410,2025-01-16 14:19:04,user_0345,USD/JPY,buy,0.74,74000.0,31.0,24.59,51.0,103.4.128.138,0,
TE_024450,2025-01-16 14:21:55,user_0189,NZD/USD,sell,0.27,27000.0,16.4,17.3,544.8,72.34.141.112,0,
TE_026220,2025-01-16 14:22:41,user_0164,USD/CHF,sell,0.37,37000.0,50.3,2.84,191.6,64.18.141.136,0,
TE_011185,2025-01-16 14:27:53,user_0440,USD/JPY,buy,0.43,43000.0,11.4,11.94,139.1,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_017733,2025-01-16 14:29:14,user_0431,EUR/GBP,sell,0.07,7000.0,12.4,25.26,2.1,103.4.96.205,1,latency_arbitrage|single_instrument
TE_000414,2025-01-16 14:30:08,user_0451,NZD/USD,buy,0.18,18000.0,63.2,-7.93,155.5,64.18.63.76,1,device_mismatch|unusual_time_login
TE_003483,2025-01-16 14:33:06,user_0018,GBP/USD,sell,0.67,67000.0,45.8,9.72,40.0,72.34.203.49,0,
TE_009956,2025-01-16 14:35:22,user_0500,NZD/USD,buy,0.07,7000.0,50.3,-1.1,1856.2,64.18.68.37,1,bot_behavior|unusual_time_login
TE_000412,2025-01-16 14:38:40,user_0451,USD/CHF,buy,0.39,39000.0,16.4,-17.22,18.4,64.18.63.76,1,device_mismatch|unusual_time_login
TE_018755,2025-01-16 14:40:59,user_0279,EUR/USD,sell,0.02,2000.0,39.1,-1.02,56.0,64.18.50.125,0,
TE_017727,2025-01-16 14:43:40,user_0431,EUR/GBP,sell,0.07,7000.0,21.3,15.5,0.6,103.4.96.205,1,latency_arbitrage|single_instrument
TE_008038,2025-01-16 14:45:24,user_0375,EUR/USD,buy,0.15,15000.0,32.4,-4.64,2394.4,103.21.119.214,0,
TE_009528,2025-01-16 14:47:08,user_0179,USD/CAD,sell,0.15,15000.0,32.6,-2.9,186.7,210.171.234.204,0,
TE_020228,2025-01-16 14:50:58,user_0457,USD/CAD,sell,0.01,1000.0,40.5,0.88,12.1,103.4.82.233,1,single_instrument
TE_014394,2025-01-16 14:56:20,user_0254,EUR/GBP,buy,0.71,71000.0,33.3,39.55,333.9,64.18.101.23,0,
TE_003575,2025-01-16 14:57:12,user_0160,NZD/USD,buy,0.57,57000.0,64.7,2.13,711.8,64.18.202.242,0,
TE_025247,2025-01-16 14:58:03,user_0058,USD/JPY,sell,0.23,23000.0,61.7,-11.68,115.4,103.21.118.218,0,
TE_021014,2025-01-16 14:59:56,user_0358,EUR/GBP,buy,0.57,57000.0,50.4,-30.34,28.7,81.2.120.48,0,
TE_013948,2025-01-16 15:02:06,user_0092,USD/CAD,sell,0.18,18000.0,11.0,-14.05,160.2,72.34.120.81,0,
TE_016287,2025-01-16 15:05:40,user_0332,NZD/USD,buy,0.24,24000.0,25.3,-20.72,164.9,94.56.173.22,0,
TE_003482,2025-01-16 15:06:52,user_0018,GBP/USD,buy,0.78,78000.0,53.1,-0.86,441.3,72.34.203.49,0,
TE_006907,2025-01-16 15:10:23,user_0007,GBP/USD,sell,0.06,6000.0,27.8,-0.5,131.1,94.56.26.142,0,
TE_011963,2025-01-16 15:12:45,user_0474,AUD/USD,buy,0.2,20000.0,19.1,-4.15,267.1,64.18.16.3,1,brute_force_login|multi_ip_login
TE_005097,2025-01-16 15:13:26,user_0478,AUD/USD,sell,0.18,18000.0,38.4,-20.81,7.7,103.4.139.179,1,single_instrument|volume_spike
TE_001749,2025-01-16 15:16:33,user_0421,USD/CAD,buy,0.4,40000.0,54.7,-12.29,346.4,103.4.9.203,0,
TE_004466,2025-01-16 15:17:14,user_0268,GBP/USD,sell,0.25,25000.0,64.1,4.69,47.6,81.2.172.54,0,
TE_016705,2025-01-16 15:18:39,user_0294,USD/CHF,sell,0.09,9000.0,9.6,-2.52,276.8,85.214.3.87,0,
TE_005745,2025-01-16 15:19:35,user_0352,USD/CAD,sell,0.05,5000.0,45.2,-1.88,1713.6,64.18.89.223,0,
TE_000859,2025-01-16 15:19:43,user_0131,USD/CAD,buy,0.61,61000.0,46.2,20.26,123.1,81.2.49.210,0,
TE_011803,2025-01-16 15:25:13,user_0404,NZD/USD,buy,0.26,26000.0,27.9,3.61,22.2,210.171.16.44,0,
TE_003381,2025-01-16 15:29:48,user_0334,USD/JPY,buy,0.09,9000.0,53.8,-1.33,1855.5,85.214.136.254,0,
TE_013397,2025-01-16 15:30:32,user_0315,USD/JPY,buy,0.33,33000.0,63.6,1.54,49.5,64.18.138.204,0,
TE_011116,2025-01-16 15:34:09,user_0051,EUR/GBP,buy,0.54,54000.0,32.1,32.31,135.2,81.2.126.178,0,
TE_014083,2025-01-16 15:36:00,user_0111,USD/JPY,buy,0.54,54000.0,42.9,17.09,1202.4,103.4.34.125,0,
TE_008347,2025-01-16 15:36:12,user_0020,NZD/USD,sell,0.23,23000.0,27.1,6.27,288.8,81.2.144.171,0,
TE_010360,2025-01-16 15:37:47,user_0052,NZD/USD,buy,0.33,33000.0,12.2,-19.85,16.4,85.214.195.247,0,
TE_000740,2025-01-16 15:39:08,user_0016,USD/JPY,sell,0.09,9000.0,8.1,-5.09,2700.4,103.4.94.246,0,
TE_001482,2025-01-16 15:41:27,user_0166,NZD/USD,buy,0.4,40000.0,23.9,24.19,363.9,64.18.9.52,0,
TE_000860,2025-01-16 15:41:58,user_0131,USD/CAD,buy,0.37,37000.0,15.0,16.96,52.8,81.2.49.210,0,
TE_009354,2025-01-16 15:47:24,user_0063,EUR/GBP,sell,0.03,3000.0,44.4,3.44,13.8,94.56.46.126,0,
TE_008953,2025-01-16 15:48:46,user_0073,AUD/USD,buy,0.13,13000.0,24.7,0.81,468.6,103.21.73.231,0,
TE_017744,2025-01-16 15:50:13,user_0431,EUR/GBP,buy,0.06,6000.0,49.0,29.71,4.7,103.4.96.205,1,latency_arbitrage|single_instrument
TE_026217,2025-01-16 15:57:02,user_0164,USD/JPY,buy,0.42,42000.0,31.4,-4.36,19.1,64.18.141.136,0,
TE_017742,2025-01-16 16:17:44,user_0431,EUR/GBP,sell,0.05,5000.0,61.6,24.82,2.8,103.4.96.205,1,latency_arbitrage|single_instrument
TE_017746,2025-01-16 16:27:45,user_0431,EUR/GBP,buy,0.04,4000.0,11.1,30.71,1.6,103.4.96.205,1,latency_arbitrage|single_instrument
TE_018756,2025-01-16 16:32:20,user_0279,USD/CHF,sell,0.05,5000.0,42.8,-2.72,1918.7,64.18.50.125,0,
TE_013737,2025-01-16 16:33:37,user_0036,USD/CHF,sell,0.5,50000.0,35.4,-2.29,75.8,103.4.71.104,0,
TE_021336,2025-01-16 16:34:41,user_0325,USD/CAD,buy,0.17,17000.0,10.1,3.32,98.4,81.2.135.8,0,
TE_024878,2025-01-16 16:42:28,user_0470,GBP/USD,sell,0.11,11000.0,9.5,51.23,0.4,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_002556,2025-01-16 16:42:40,user_0093,GBP/USD,buy,0.88,88000.0,7.7,-25.21,73.4,72.34.86.169,0,
TE_010887,2025-01-16 16:44:07,user_0023,NZD/USD,sell,0.11,11000.0,64.6,2.43,104.0,94.56.111.205,0,
TE_007788,2025-01-16 16:48:17,user_0295,USD/CHF,sell,0.3,30000.0,13.8,-5.46,46.8,81.2.66.7,0,
TE_013739,2025-01-16 16:48:45,user_0036,USD/CHF,sell,0.16,16000.0,20.9,-6.28,83061.5,103.4.71.104,0,
TE_012223,2025-01-16 16:51:41,user_0009,GBP/USD,buy,0.47,47000.0,8.0,17.07,314.0,72.34.166.20,0,
TE_003716,2025-01-16 16:52:03,user_0391,NZD/USD,buy,0.43,43000.0,60.2,27.43,453.6,81.2.64.234,0,
TE_012224,2025-01-16 16:52:38,user_0009,USD/CAD,buy,0.61,61000.0,21.7,-15.95,509.7,72.34.226.17,0,
TE_006506,2025-01-16 16:53:49,user_0248,USD/CAD,buy,0.16,16000.0,26.2,6.23,52.6,64.18.88.140,0,
TE_013987,2025-01-16 16:57:02,user_0444,GBP/USD,buy,0.02,2000.0,8.6,-1.13,759.0,72.34.116.41,1,large_withdrawal_dormant|single_instrument
TE_026219,2025-01-16 16:57:53,user_0164,USD/CHF,buy,0.17,17000.0,26.3,6.92,240.2,64.18.141.136,0,
TE_013466,2025-01-16 16:58:04,user_0136,NZD/USD,buy,0.46,46000.0,9.8,-1.9,43.6,210.171.2.231,0,
TE_005743,2025-01-16 16:58:33,user_0352,USD/CAD,sell,0.07,7000.0,41.3,5.54,13.9,64.18.89.223,0,
TE_021013,2025-01-16 17:03:36,user_0358,EUR/GBP,buy,0.68,68000.0,10.6,-13.47,7821.0,81.2.120.48,0,
TE_005363,2025-01-16 17:05:01,user_0343,USD/JPY,buy,0.54,54000.0,59.0,-3.34,581.6,103.4.224.88,0,
TE_012529,2025-01-16 17:07:05,user_0006,USD/JPY,buy,0.31,31000.0,48.5,-3.78,183.0,103.21.47.236,0,
TE_021640,2025-01-16 17:07:18,user_0201,USD/JPY,sell,0.16,16000.0,7.5,-3.6,158.0,72.34.131.234,0,
TE_009105,2025-01-16 17:09:02,user_0296,EUR/USD,buy,0.31,31000.0,58.4,31.4,47.3,103.21.176.114,0,
TE_025907,2025-01-16 17:11:04,user_0288,USD/JPY,buy,0.07,7000.0,23.0,0.1,26.6,210.171.94.129,0,
TE_009529,2025-01-16 17:17:43,user_0179,USD/CHF,sell,0.33,33000.0,30.3,1.92,323.0,210.171.234.204,0,
TE_006507,2025-01-16 17:21:09,user_0248,AUD/USD,sell,0.2,20000.0,25.5,-5.08,503.7,64.18.88.140,0,
TE_000739,2025-01-16 17:23:44,user_0016,USD/CAD,buy,0.05,5000.0,5.3,-0.17,34.5,103.4.94.246,0,
TE_025991,2025-01-16 17:25:36,user_0150,EUR/GBP,buy,0.42,42000.0,41.0,4.75,102.1,103.21.160.164,0,
TE_005362,2025-01-16 17:26:31,user_0343,GBP/USD,buy,0.59,59000.0,51.1,-3.46,74.2,103.4.224.88,0,
TE_017998,2025-01-16 17:26:57,user_0449,EUR/GBP,sell,0.16,16000.0,14.7,-9.94,343.4,85.214.115.48,1,brute_force_login|unusual_time_login
TE_022868,2025-01-16 17:27:56,user_0377,NZD/USD,sell,0.67,67000.0,27.8,-36.64,23.7,103.21.233.122,0,
TE_008782,2025-01-16 17:36:56,user_0452,EUR/USD,sell,0.02,2000.0,62.2,0.28,1437.1,72.34.84.132,1,structuring
TE_024519,2025-01-16 17:40:39,user_0287,USD/CAD,sell,0.11,11000.0,24.2,-0.19,192.9,81.2.135.196,0,
TE_000998,2025-01-16 17:40:52,user_0282,USD/CAD,buy,0.16,16000.0,32.3,4.24,409.9,94.56.217.162,0,
TE_016866,2025-01-16 17:40:54,user_0317,USD/CHF,sell,0.56,56000.0,18.5,26.57,167.8,64.18.14.95,0,
TE_007432,2025-01-16 17:41:45,user_0443,AUD/USD,sell,0.29,29000.0,36.4,9.06,15.4,94.56.157.103,1,volume_spike
TE_013984,2025-01-16 17:42:23,user_0444,GBP/USD,buy,0.05,5000.0,43.1,-1.46,50.6,72.34.116.41,1,large_withdrawal_dormant|single_instrument
TE_021338,2025-01-16 17:44:20,user_0325,GBP/USD,buy,0.14,14000.0,26.3,10.77,4.2,81.2.135.8,0,
TE_013294,2025-01-16 17:44:44,user_0207,GBP/USD,buy,0.08,8000.0,29.2,-1.17,684.3,103.21.173.228,0,
TE_009955,2025-01-16 17:47:29,user_0500,NZD/USD,buy,0.04,4000.0,28.5,-3.38,58.2,64.18.68.37,1,bot_behavior|unusual_time_login
TE_005422,2025-01-16 17:50:33,user_0130,EUR/USD,buy,0.23,23000.0,29.0,1.02,222.8,103.4.121.151,0,
TE_024884,2025-01-16 17:54:00,user_0470,USD/JPY,sell,0.23,23000.0,61.1,50.08,1.2,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_026459,2025-01-16 17:55:25,user_0247,USD/CAD,buy,0.61,61000.0,52.8,42.02,207.5,103.21.157.81,0,
TE_017145,2025-01-16 17:58:39,user_0413,USD/CHF,sell,0.39,39000.0,26.1,4.19,109.0,103.4.49.5,0,
TE_012997,2025-01-16 18:01:28,user_0382,USD/CAD,sell,0.37,37000.0,55.0,-0.45,262.1,103.21.82.36,0,
TE_009531,2025-01-16 18:02:12,user_0179,EUR/USD,sell,0.35,35000.0,59.5,22.66,385.7,210.171.234.204,0,
TE_026462,2025-01-16 18:05:21,user_0247,USD/CAD,sell,0.42,42000.0,10.4,1.1,965.6,103.21.157.81,0,
TE_008783,2025-01-16 18:06:32,user_0452,USD/CHF,buy,0.01,1000.0,33.0,-0.26,40.1,72.34.84.132,1,structuring
TE_011186,2025-01-16 18:07:40,user_0440,USD/CHF,buy,0.2,20000.0,24.4,-1.4,66.4,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_020979,2025-01-16 18:08:00,user_0409,USD/CAD,sell,0.85,85000.0,38.8,-28.39,91.4,72.34.106.137,0,
TE_015661,2025-01-16 18:08:58,user_0104,USD/CAD,buy,0.04,4000.0,34.1,1.57,111.9,81.2.5.173,0,
TE_012143,2025-01-16 18:10:18,user_0074,USD/JPY,sell,0.01,1000.0,50.4,-0.4,25.7,103.4.139.133,0,
TE_005744,2025-01-16 18:10:52,user_0352,AUD/USD,sell,0.04,4000.0,16.2,-0.53,47.7,64.18.89.223,0,
TE_024876,2025-01-16 18:11:25,user_0470,GBP/USD,sell,0.08,8000.0,28.9,37.19,3.9,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_005268,2025-01-16 18:11:57,user_0264,GBP/USD,sell,0.7,70000.0,45.6,-33.84,258.4,103.21.20.253,0,
TE_007435,2025-01-16 18:13:31,user_0443,USD/JPY,buy,0.4,40000.0,60.1,0.12,128.8,94.56.157.103,1,volume_spike
TE_021548,2025-01-16 18:17:17,user_0496,USD/CAD,buy,0.38,38000.0,13.7,-10.61,676.3,103.21.39.79,1,ip_hub|large_withdrawal_dormant|rapid_kyc_withdrawal
TE_007433,2025-01-16 18:20:55,user_0443,AUD/USD,sell,0.56,56000.0,11.0,67.57,4158.2,94.56.157.103,1,volume_spike
TE_024877,2025-01-16 18:23:49,user_0470,GBP/USD,buy,0.23,23000.0,63.2,16.38,4.5,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_018466,2025-01-16 18:24:10,user_0084,GBP/USD,sell,0.25,25000.0,5.5,-0.12,484.2,81.2.117.206,0,
TE_006340,2025-01-16 18:26:27,user_0466,USD/CAD,buy,0.19,19000.0,29.6,-17.78,192.8,85.214.183.118,1,rapid_kyc_withdrawal|single_instrument
TE_006505,2025-01-16 18:28:23,user_0248,NZD/USD,buy,0.43,43000.0,28.1,-36.59,116.6,64.18.12.154,0,
TE_006341,2025-01-16 18:31:17,user_0466,USD/CAD,sell,0.5,50000.0,21.2,0.35,298.8,85.214.183.118,1,rapid_kyc_withdrawal|single_instrument
